"ZIP","Date","PROPERTY.TYPE","ADDRESS","CITY","STATE","PRICE","BEDS","BATHS","SQUARE.FEET","LOT.SIZE","LATITUDE","LONGITUDE","Age","ORIGINAL_PRC","numCrimes","LONG_LAT","SQ_LOT","knn14Pred","Error","Pct_Error","AbsPct_Err","UpperCI","LowerCI"
90062,"2020-02-03","Single Family Residential","1844 W 38th Pl","Los Angeles","CA",755000,4,1.75,1498,5165,34.0162298,-118.314848,106,755000,0,-4024.62505832007,7737170,682278.571428571,-72721.4285714285,-0.0963197729422894,0.0963197729422894,938976.212556895,570422.777209819
90063,"2020-05-01","Single Family Residential","471 N Bernal Ave","Los Angeles","CA",475000,2,1,852,5485,34.0425548,-118.1929298,97,475000,0,-4023.58928968905,4673220,447378.571428571,-27621.4285714286,-0.0581503759398496,0.0581503759398496,631425.818987884,380677.909995682
90063,"2020-04-14","Single Family Residential","3880 Bostwick St","City Terrace","CA",512250,3,1.5,1298,5114,34.0528292,-118.1817467,58,512250,0,-4024.42283493276,6637972,590792.857142857,78542.8571428572,0.153329150108067,0.153329150108067,833839.364461337,502710.24242257
90063,"2020-04-08","Single Family Residential","1337 Lotta Dr","City Terrace","CA",680000,3,2.5,1446,4308,34.054293,-118.173879,1,680000,0,-4024.32790041255,6229368,700428.571428571,20428.5714285715,0.0300420168067228,0.0300420168067228,988578.15863765,596000.125399974
90063,"2020-02-07","Single Family Residential","1239 N Hicks Ave","Los Angeles","CA",275000,1,1,504,6316,34.0525116,-118.1920612,79,275000,0,-4024.73653504091,3183264,400021.428571429,125021.428571429,0.454623376623377,0.454623376623377,564586.402388174,340381.348386444
90063,"2020-05-05","Single Family Residential","4226 E 2nd St","Los Angeles","CA",555000,3,1.5,1812,6263,34.0340007,-118.1747328,66,555000,0,-4021.95893883751,11348556,620342.857142857,65342.8571428572,0.117734877734878,0.117734877734878,875545.95065636,527854.567517203
90063,"2020-02-14","Single Family Residential","3306 Gleason Ave","Los Angeles","CA",4e+05,3,1,1102,4799,34.036799,-118.1970175,115,400000,0,-4023.04812704698,5288498,501314.285714286,101314.285714286,0.253285714285714,0.253285714285714,707550.168119772,426572.229258329
90063,"2020-04-09","Single Family Residential","1342 N EASTERN Ave","City Terrace","CA",585000,3,1.75,1092,5446,34.0546602,-118.1721734,94,585000,0,-4024.31321023248,5947032,559828.571428571,-25171.4285714285,-0.0430280830280829,0.0430280830280829,790136.668992295,476362.490601146
90063,"2020-02-07","Single Family Residential","4233 Milburn Dr","East Los Angeles","CA",485000,2,1.75,1136,4784,34.0555009,-118.1749141,79,485000,0,-4024.50589348997,5434624,628392.857142857,143392.857142857,0.295655375552283,0.295655375552283,886907.643342313,534704.375199497
90063,"2020-05-01","Single Family Residential","1320 Cordon Dr","City Terrace","CA",635000,2,2,933,4196,34.0543964,-118.1746856,93,635000,0,-4024.36758786777,3914868,564264.285714286,-70735.7142857143,-0.111394825646794,0.111394825646794,796397.193533535,480136.874426083
90063,"2020-04-10","Single Family Residential","1468 N Eastern Ave","City Terrace","CA",545000,2,2,1026,2560,34.0581681,-118.171947,70,545000,0,-4024.72003563029,2626560,660042.857142857,115042.857142857,0.211087811271297,0.211087811271297,931578.149368455,561635.606646033
90063,"2020-02-14","Single Family Residential","4205 Blanchard St","Los Angeles","CA",672500,3,2,1353,5539,34.0462687,-118.1756468,95,672500,0,-4023.43982474909,7494267,579857.142857143,-92642.8571428572,-0.137758895379713,0.137758895379713,818404.802347587,493404.9579846
90063,"2020-03-13","Single Family Residential","3022 Blanchard St","Los Angeles","CA",680000,3,2,1400,5200,34.0476958,-118.1968061,113,680000,0,-4024.32889862438,7280000,565307.142857143,-114692.857142857,-0.168665966386555,0.168665966386555,797869.072089124,481024.249689273
90063,"2020-02-20","Single Family Residential","1464 N Eastern Ave","Los Angeles","CA",445000,3,2,1192,9000,34.058088,-118.171947,55,445000,0,-4024.71057005734,10728000,634550,189550,0.425955056179775,0.425955056179775,895597.775636273,539943.535999974
90063,"2020-03-31","Single Family Residential","1404 N Eastern Ave","Los Angeles","CA",565000,3,1,1272,4207,34.0563765,-118.1720347,81,565000,0,-4024.51130551426,5351304,580442.857142857,15442.8571428572,0.0273324905183312,0.0273324905183312,819231.47386511,493903.346831049
90063,"2020-03-06","Single Family Residential","1511 N Herbert Ave","Los Angeles","CA",545000,3,1.75,972,5585,34.057471,-118.1838618,86,545000,0,-4025.04344592151,5428620,580300,35300,0.0647706422018348,0.0647706422018348,819029.846665714,493781.788575817
90063,"2020-04-27","Single Family Residential","313 N Ditman Ave","East Los Angeles","CA",610000,4,2,1220,6627,34.0396683,-118.1895223,113,610000,0,-4023.13213562745,8084940,558242.857142857,-51757.1428571428,-0.084847775175644,0.084847775175644,787898.607079001,475013.193968076
90063,"2020-05-14","Single Family Residential","3985 Strang St","Los Angeles","CA",490775,4,2,1280,2848,34.0319416,-118.1805269,47,490775,0,-4021.91278971803,3645440,623421.428571429,132646.428571429,0.270279514179468,0.270279514179468,879891.016803339,530474.147917441
90063,"2020-03-27","Single Family Residential","117 S Concord St","Los Angeles","CA",585000,4,2.5,1257,2503,34.0374855,-118.197126,111,585000,0,-4023.13296236667,3146271,551228.571428571,-33771.4285714285,-0.0577289377289376,0.0577289377289376,777998.711588667,469044.68363621
90063,"2020-02-13","Single Family Residential","3959 Dwiggins St","Los Angeles","CA",316400,4,2,378,5243,34.05332,-118.1803306,86,316400,0,-4024.43261562759,1981854,556957.142857143,240557.142857143,0.760294383240022,0.760294383240022,786083.962284439,473919.169670993
90064,"2020-03-06","Single Family Residential","10584 Putney Rd","Los Angeles","CA",1775000,2,1,1278,8617,34.0391256,-118.4192234,92,1775000,0,-4030.88681876706,11012526,1346071.42857143,-428928.571428571,-0.241649899396378,0.241649899396378,1839652.47607686,1100564.13107415
90064,"2020-04-29","Single Family Residential","2611 S Bentley Ave","Los Angeles","CA",850000,3,1,988,5129,34.0330005,-118.4315757,74,850000,0,-4030.58187501389,5067452,1195050,345050,0.405941176470588,0.405941176470588,1633254.10886172,977087.201260929
90064,"2020-03-03","Single Family Residential","2816 Stoner Ave","Los Angeles","CA",1200000,2,1,1050,5290,34.0234756,-118.4402064,83,1200000,0,-4029.74747250936,5554500,1255292.85714286,55292.857142857,0.0460773809523809,0.0460773809523809,1715586.97690753,1026342.48320033
90064,"2020-02-18","Single Family Residential","2753 Burkshire Ave","Los Angeles","CA",1285000,3,2,1252,5265,34.023171,-118.4426044,70,1285000,0,-4029.79298318655,6591780,1314578.57142857,29578.5714285714,0.02301834352418,0.02301834352418,1796611.73441052,1074815.1936695
90064,"2020-03-09","Single Family Residential","2758 Coolidge Ave","Los Angeles","CA",1305000,3,1,1168,5304,34.0255067,-118.4373711,69,1305000,0,-4029.89156389344,6195072,1279807.14285714,-25192.857142857,-0.0193048713738369,0.0193048713738369,1749090.22603407,1046385.65697505
90064,"2020-02-04","Single Family Residential","2735 Malcolm Ave","Los Angeles","CA",1660000,3,2,1460,6325,34.0349861,-118.4222641,75,1660000,0,-4030.50011257403,9234500,1408092.85714286,-251907.142857143,-0.151751290877797,0.151751290877797,1924416.08684776,1151273.59432762
90064,"2020-04-06","Single Family Residential","2336 Glendon Ave","Los Angeles","CA",1720420,3,2,1858,6751,34.0421541,-118.4285638,96,1720420,0,-4031.56341872128,12543358,1885014.28571429,164594.285714286,0.0956709906384985,0.0956709906384985,2576216.3318739,1541210.26966691
90064,"2020-04-30","Single Family Residential","2900 Overland Ave","Los Angeles","CA",1475000,3,2.5,1814,6477,34.0342547,-118.418615,69,1475000,0,-4030.28930413124,11749278,1645935.71428571,170935.714285714,0.115888619854722,0.115888619854722,2249471.79471938,1345736.76459298
90064,"2020-04-13","Single Family Residential","2822 S Westgate Ave","Los Angeles","CA",1300000,3,2,1541,5248,34.0221594,-118.4421876,70,1300000,0,-4029.6589862119,8087168,1543150,243150,0.187038461538461,0.187038461538461,2108996.34165095,1261697.93282775
90064,"2020-02-18","Single Family Residential","11725 Ayres Ave","Los Angeles","CA",1184500,3,1,1125,5910,34.0306701,-118.4459657,73,1184500,0,-4030.79558341262,6648750,1245278.57142857,60778.5714285714,0.0513115841524452,0.0513115841524452,1701900.62630281,1018154.68319095
90064,"2020-04-25","Single Family Residential","3023 Cavendish Dr","Los Angeles","CA",2450000,3,2.5,2454,8736,34.0371955,-118.4058587,68,2450000,0,-4030.20336091728,21438144,2088707.14285714,-361292.857142857,-0.147466472303207,0.147466472303207,2854599.82702001,1707751.99068491
90064,"2020-03-27","Single Family Residential","2649 Stoner Ave","Los Angeles","CA",1452000,2,2,1384,5000,34.0257875,-118.4426286,83,1452000,0,-4030.10371168502,6920000,1445150,-6850,-0.00471763085399446,0.00471763085399446,1975061.44129662,1181571.95841365
90064,"2020-02-27","Single Family Residential","2938 Kelton Ave","Los Angeles","CA",1e+06,2,1,978,5008,34.0309182,-118.4233129,83,1000000,0,-4030.0540742729,4897824,1265964.28571429,265964.285714286,0.265964285714286,0.265964285714286,1730171.43325807,1035067.57108478
90064,"2020-04-08","Single Family Residential","2319 Wellesley Ave","Los Angeles","CA",1687500,4,3,2163,6264,34.0290447,-118.4530933,82,1687500,0,-4030.84560675897,13549032,1766750,79250,0.0469629629629629,0.0469629629629629,2414586.58368391,1444515.97240931
90064,"2020-02-24","Single Family Residential","10537 Blythe Ave","Los Angeles","CA",3650000,4,3.5,4400,6252,34.0430693,-118.4195261,1,3650000,0,-4031.36413349546,27508800,3746228.57142857,96228.5714285714,0.0263639921722114,0.0263639921722114,5119905.61651889,3062961.37411897
90064,"2020-02-10","Single Family Residential","10826 Ashby Ave","Los Angeles","CA",1625000,4,2.5,2689,6335,34.0371864,-118.4253278,75,1625000,0,-4030.8649568097,17034815,2203985.71428571,578985.714285714,0.356298901098901,0.356298901098901,3012149.05127792,1802005.13216225
90064,"2020-03-27","Single Family Residential","2535 S Westgate Ave","Los Angeles","CA",2275000,4,4.5,2800,4999,34.0269735,-118.446178,1,2275000,0,-4030.36495998228,13997200,2531100,256100,0.112571428571429,0.112571428571429,3459210.47231489,2069457.6922401
90064,"2020-02-04","Single Family Residential","12372 Evensong Dr","Los Angeles","CA",1625000,4,3,2504,11989,34.0219488,-118.447785,42,1625000,0,-4029.82447674341,30020456,1943250,318250,0.195846153846154,0.195846153846154,2655806.07258738,1588824.48755307
90064,"2020-03-26","Single Family Residential","2320 Malcolm Ave","Los Angeles","CA",3300000,5,5.5,3708,6616,34.0430228,-118.4279705,2,3300000,0,-4031.64609988923,24532128,3321200,21200,0.00642424242424244,0.00642424242424244,4539026.43935531,2715452.9206542
90064,"2020-03-18","Single Family Residential","2687 Greenfield Ave","Los Angeles","CA",1830000,4,3,2227,6317,34.0334801,-118.4284279,74,1830000,0,-4030.53154420893,14067959,1799821.42857143,-30178.5714285714,-0.0164910226385636,0.0164910226385636,2459784.73154401,1471555.56873127
90064,"2020-04-13","Single Family Residential","10334 Lorenzo Dr","Los Angeles","CA",4475000,5,5.5,4500,7506,34.0402139,-118.4079354,4,4475000,0,-4030.63144847338,33777000,4206071.42857143,-268928.571428572,-0.0600957701516361,0.0600957701516361,5748364.87417278,3438934.40479178
90064,"2020-04-08","Single Family Residential","10290 Cheviot Dr","Los Angeles","CA",2550000,4,2.5,2767,5089,34.0368658,-118.4082092,66,2550000,0,-4030.24432615873,14081263,2285200,-264800,-0.103843137254902,0.103843137254902,3123143.20703804,1868406.90541942
90064,"2020-03-26","Single Family Residential","3309 Club Dr","Los Angeles","CA",2575000,5,4,3238,9105,34.0328386,-118.4027696,68,2575000,0,-4029.58234758979,29481990,2414185.71428571,-160814.285714286,-0.0624521497919557,0.0624521497919557,3299425.74571141,1973867.17116066
90064,"2020-02-18","Single Family Residential","2742 Coolidge Ave","Los Angeles","CA",1900000,4,3,1875,5304,34.0258636,-118.4376221,69,1900000,0,-4029.94237468295,9945000,1828407.14285714,-71592.857142857,-0.0376804511278195,0.0376804511278195,2498852.33148701,1494927.59129725
90064,"2020-02-04","Single Family Residential","2700 Coolidge Ave","Los Angeles","CA",1705000,4,2.75,2580,5975,34.0268825,-118.438339,69,1705000,0,-4030.08744464817,15415500,1961800,256800,0.150615835777126,0.150615835777126,2681158.03586873,1603991.18985288
90064,"2020-03-05","Single Family Residential","3329 Club Dr","Los Angeles","CA",3050000,4,3.5,2934,9082,34.0322918,-118.4030061,66,3050000,0,-4029.52565359238,26646588,2603264.28571429,-446735.714285714,-0.146470725995316,0.146470725995316,3557836.15003208,2128460.07704372
90064,"2020-03-11","Single Family Residential","10317 Rossbury Pl","Los Angeles","CA",2770000,4,3.5,2888,5719,34.0374196,-118.4090308,8,2770000,0,-4030.33786576892,16516472,2214814.28571429,-555185.714285714,-0.200428055698814,0.200428055698814,3026948.27204594,1810858.70192987
90064,"2020-03-31","Single Family Residential","2711 Motor Ave","Los Angeles","CA",2877000,5,5,4062,8641,34.0431346,-118.4053792,83,2877000,0,-4030.89026146964,35099742,3230214.28571429,353214.285714286,0.122771736431799,0.122771736431799,4414677.84163566,2641061.91029801
90064,"2020-03-17","Single Family Residential","10655 Blythe Ave","Los Angeles","CA",2650000,5,5.5,2831,6099,34.0408327,-118.4233156,1,2650000,0,-4031.2282741189,17266269,2810650,160650,0.060622641509434,0.060622641509434,3841266.60898892,2298021.12231625
90064,"2020-04-15","Single Family Residential","10810 Cushdon Ave","Los Angeles","CA",2520000,4,3.5,2502,5751,34.0386344,-118.4259397,0,2520000,0,-4031.05726492475,14389002,2103250,-416750,-0.165376984126984,0.165376984126984,2874475.29765568,1719642.40496385
90064,"2020-03-26","Single Family Residential","2481 Patricia Ave","Los Angeles","CA",2195000,4,4,2113,6250,34.0430895,-118.417705,92,2195000,0,-4031.3045296996,13206250,2048342.85714286,-146657.142857143,-0.0668141880898145,0.0668141880898145,2799434.65778514,1674749.66696668
90065,"2020-02-07","Single Family Residential","1342 El Paso Dr","Los Angeles","CA",810000,2,1,1120,4749,34.1196631,-118.2205672,65,810000,0,-4033.64592435491,5318880,799271.428571429,-10728.5714285715,-0.0132451499118167,0.0132451499118167,1104766.6652327,605564.781364735
90065,"2020-03-20","Single Family Residential","3666 Division St","Los Angeles","CA",687500,2,1,714,4567,34.1095936,-118.2211612,70,687500,0,-4032.47576345209,3260838,729328.571428571,41828.5714285715,0.0608415584415585,0.0608415584415585,1008090.44951876,552572.857120124
90065,"2020-05-04","Single Family Residential","3926 Toland Way","Los Angeles","CA",785000,2,1,1248,5569,34.1187389,-118.2286087,81,785000,0,-4033.81103074557,6950112,792592.857142857,7592.85714285716,0.00967242948134661,0.00967242948134661,1095535.42935724,600504.788598322
90065,"2020-02-11","Single Family Residential","3934 Glenalbyn Dr","Los Angeles","CA",825000,2,1,864,3635,34.0937969,-118.2129366,97,825000,0,-4030.32785139298,3140640,741000,-84000,-0.101818181818182,0.101818181818182,1024222.89809684,561415.668008165
90065,"2020-05-05","Single Family Residential","4778 Glenalbyn Dr","Mount Washington","CA",387500,1,2,840,1361,34.1027703,-118.2105262,95,387500,0,-4031.30642204073,1143240,584942.857142857,197442.857142857,0.509529953917051,0.509529953917051,808518.04097693,443179.601740164
90065,"2020-03-16","Single Family Residential","4825 Glenalbyn Dr","Los Angeles","CA",1110000,2,1,1037,5529,34.1031521,-118.2119656,89,1110000,0,-4031.40064289677,5733573,788450,-321550,-0.289684684684685,0.289684684684685,1089809.10122059,597365.969556056
90065,"2020-03-12","Single Family Residential","2849 Palmer Dr","Los Angeles","CA",785000,2,1,1044,4963,34.1319671,-118.2283345,65,785000,0,-4035.36562344179,5181372,797892.857142857,12892.8571428572,0.0164240218380347,0.0164240218380347,1102861.18018033,604520.312269636
90065,"2020-02-25","Single Family Residential","2709 Prismo Dr","Los Angeles","CA",715000,2,1,777,5132,34.1276584,-118.2260843,96,715000,0,-4034.77941896,3987564,667421.428571429,-47578.5714285715,-0.0665434565434566,0.0665434565434566,922521.335794014,505669.159466116
90065,"2020-02-11","Single Family Residential","742 Quail Dr","Los Angeles","CA",952000,2,1.5,1038,4629,34.1057666,-118.2127538,56,952000,0,-4031.73659024606,4804902,852285.714285714,-99714.2857142857,-0.104741896758703,0.104741896758703,1178043.91942274,645730.841591808
90065,"2020-04-07","Single Family Residential","3710 Brilliant Dr","Glassell Park","CA",9e+05,2,1,894,7896,34.1117446,-118.2278205,71,900000,0,-4032.95721751064,7059024,798542.857142857,-101457.142857143,-0.112730158730159,0.112730158730159,1103759.62131902,605012.782153854
90065,"2020-05-11","Single Family Residential","2823 W Avenue 32","Los Angeles","CA",910000,2,2,1627,6016,34.1127252,-118.2402133,97,910000,0,-4033.49590389228,9788032,1044485.71428571,134485.714285714,0.147786499215071,0.147786499215071,1443706.05304516,791350.3981251
90065,"2020-03-04","Single Family Residential","565 W Avenue 46","Mount Washington","CA",715000,2,1,602,5999,34.1027312,-118.212571,99,715000,0,-4031.37153327392,3611398,655257.142857143,-59742.8571428572,-0.0835564435564435,0.0835564435564435,905707.651627261,496452.937347185
90065,"2020-03-06","Single Family Residential","481 W Avenue 44","Los Angeles","CA",840000,2,2.5,1140,4890,34.1000907,-118.2128909,96,840000,0,-4031.07030159921,5574600,791978.571428571,-48021.4285714285,-0.0571683673469388,0.0571683673469388,1094686.35311629,600039.377498952
90065,"2020-03-18","Single Family Residential","375 Museum Dr","Los Angeles","CA",725000,2,1,611,2591,34.1018634,-118.2085043,91,725000,0,-4031.13026635691,1583101,674935.714285714,-50064.2857142857,-0.0690541871921182,0.0690541871921182,932907.710276353,511362.327797951
90065,"2020-04-21","Single Family Residential","528 Vista Gloriosa Dr","Los Angeles","CA",875000,2,2,1638,15799,34.0915061,-118.2192421,55,875000,0,-4030.27201318953,25878762,1012528.57142857,137528.571428571,0.157175510204082,0.157175510204082,1399534.34255658,767138.197443892
90065,"2020-02-26","Single Family Residential","4637 Jessica Dr","Mount Washington","CA",1150000,2,1.5,1048,5386,34.1130886,-118.216969,62,1150000,0,-4032.74593752045,5644528,857592.857142857,-292407.142857143,-0.254267080745342,0.254267080745342,1185379.54322538,649751.777020091
90065,"2020-02-24","Single Family Residential","2536 W Avenue 35","Los Angeles","CA",925000,3,2,1300,4756,34.1127423,-118.2330861,44,925000,0,-4033.25479746301,6182800,938442.857142857,13442.8571428572,0.0145328185328186,0.0145328185328186,1297131.79870599,711007.454157014
90065,"2020-03-16","Single Family Residential","3355 Holyoke Dr","Glassell Park","CA",905000,3,2,1250,9401,34.1110361,-118.2328689,99,905000,0,-4033.04565925447,11751250,858478.571428571,-46521.4285714285,-0.0514048934490923,0.0514048934490923,1186603.79268908,650422.8348843
90065,"2020-03-12","Single Family Residential","603 Museum Dr","Los Angeles","CA",575000,3,2,1204,4917,34.1047885,-118.2103582,54,575000,0,-4031.53926492024,5920068,903228.571428571,328228.571428571,0.570832298136646,0.570832298136646,1248458.00954446,684327.492297749
90065,"2020-04-07","Single Family Residential","4750 Glenalbyn Dr","Los Angeles","CA",1045000,3,2.25,1360,3756,34.102081,-118.209723,0,1045000,0,-4031.19754873356,5108160,919721.428571429,-125278.571428571,-0.119883800410116,0.119883800410116,1271254.71931606,696823.239140151
90065,"2020-04-30","Single Family Residential","3330 Thorpe Ave","Los Angeles","CA",7e+05,3,2,1148,5600,34.0926138,-118.2233086,97,700000,0,-4030.54160225802,6428800,835907.142857143,135907.142857143,0.19415306122449,0.19415306122449,1155405.17732388,633321.682860916
90065,"2020-03-11","Single Family Residential","614 W Avenue 46","Los Angeles","CA",742000,3,2,1200,7001,34.1037557,-118.2137591,100,742000,0,-4031.53316072505,8401200,838750,96750,0.130390835579515,0.130390835579515,1159334.62318317,635475.562134748
90065,"2020-02-21","Single Family Residential","3933 W Point Dr Dr","Los Angeles","CA",850000,3,2,1326,6951,34.0932205,-118.2138048,44,850000,0,-4030.28931319036,9217026,916814.285714286,66814.2857142857,0.0786050420168067,0.0786050420168067,1267236.41664086,694620.654053595
90065,"2020-02-20","Single Family Residential","3228 Estara Ave","Glassell Park","CA",659900,3,2,1005,4800,34.1204994,-118.2440052,95,659900,0,-4034.5445084802,4824000,911542.857142857,251642.857142857,0.381334834282251,0.381334834282251,1259950.15773594,690626.777410159
90065,"2020-04-17","Single Family Residential","1828 Wollam St","Los Angeles","CA",1144725,3,2,1354,6994,34.1036195,-118.2255475,95,1144725,0,-4031.91908711918,9469876,906835.714285714,-237889.285714286,-0.20781347984388,0.20781347984388,1253443.86421516,687060.429567308
90065,"2020-04-30","Single Family Residential","3312 Granada St","Los Angeles","CA",545000,3,2,1203,5201,34.096682,-118.2270552,108,545000,0,-4031.15030495085,6256803,755735.714285714,210735.714285714,0.386671035386632,0.386671035386632,1044590.85490014,572580.122636089
90065,"2020-05-12","Single Family Residential","2334 Arthur St","Los Angeles","CA",810000,3,2,1137,4982,34.1095411,-118.2321267,73,810000,0,-4032.84358501406,5664534,902092.857142857,92092.8571428572,0.113694885361552,0.113694885361552,1246888.20579665,683467.02293961
90065,"2020-03-13","Single Family Residential","4139 W Avenue 42","Eagle Rock","CA",650000,3,2,1064,3084,34.1267319,-118.2268725,97,650000,0,-4034.69678118298,3281376,816935.714285714,166935.714285714,0.256824175824176,0.256824175824176,1129182.54364984,618948.056350123
90065,"2020-03-31","Single Family Residential","2044 Panamint Dr","Los Angeles","CA",1210000,3,2,1488,19213,34.1091517,-118.2251819,60,1210000,0,-4032.56066418719,28588944,992421.428571429,-217578.571428571,-0.179817001180638,0.179817001180638,1371741.90513473,751904.10157496
90065,"2020-05-04","Single Family Residential","4320 Caledonia Way","Los Angeles","CA",872000,3,1.5,1376,4999,34.129529,-118.2343426,64,872000,0,-4035.28242456264,6878624,950950,78950,0.0905389908256882,0.0905389908256882,1314419.38589095,720483.440610478
90065,"2020-05-01","Single Family Residential","2603 W Avenue 30","Los Angeles","CA",895000,3,2,1379,7501,34.1093136,-118.240259,110,895000,0,-4033.09407437622,10343879,881985.714285714,-13014.2857142857,-0.0145411013567438,0.0145411013567438,1219095.7683748,668232.927070678
90065,"2020-03-20","Single Family Residential","2872 Delevan Dr","Los Angeles","CA",765000,3,2.5,1210,6384,34.1252083,-118.2274915,96,765000,0,-4034.53777422398,7724640,1029892.85714286,264892.857142857,0.346265172735761,0.346265172735761,1423535.55583279,780294.178636565
90065,"2020-03-31","Single Family Residential","4758 Glenalbyn Dr","Los Angeles","CA",1075000,3,2.25,1707,4896,34.102166,-118.209938,0,1075000,0,-4031.21492852571,8357472,933571.428571429,-141428.571428571,-0.13156146179402,0.13156146179402,1290398.42665565,707316.635903866
90065,"2020-03-06","Single Family Residential","3945 W Point Dr","Mount Washington","CA",926000,3,3,1800,4801,34.0934155,-118.2143074,56,926000,0,-4030.32950023292,8641800,1163428.57142857,237428.571428571,0.256402344955261,0.256402344955261,1608110.90844432,881466.975179968
90065,"2020-03-12","Single Family Residential","2734 Medlow Ave","Los Angeles","CA",1379000,3,2,1716,6881,34.1257019,-118.2252276,92,1379000,0,-4034.51887413725,11807796,1102371.42857143,-276628.571428571,-0.200600849476847,0.200600849476847,1523716.67928554,835207.276605322
90065,"2020-03-03","Single Family Residential","3391 Cazador St","Los Angeles","CA",975000,3,2,2341,7085,34.1078252,-118.2306647,55,975000,0,-4032.59084486741,16585985,1298285.71428571,323285.714285714,0.331575091575092,0.331575091575092,1794512.76227186,983640.946762715
90065,"2020-03-25","Single Family Residential","2793 Fyler Pl","Los Angeles","CA",890000,3,2,1507,7039,34.1318522,-118.2275121,58,890000,0,-4035.32396897091,10607773,1017950,127950,0.14376404494382,0.14376404494382,1407027.93403196,771245.720983686
90065,"2020-02-10","Single Family Residential","3020 Sagamore Way","Los Angeles","CA",964135,3,3,1954,5500,34.1300611,-118.2314871,83,964135,0,-4035.24787866686,10747000,1172685.71428571,208550.714285714,0.216308623051455,0.216308623051455,1620906.28993587,888480.612212343
90065,"2020-04-03","Single Family Residential","4614 W Ave 40","Los Angeles","CA",9e+05,3,1.75,1599,5984,34.1341739,-118.2323927,81,900000,0,-4035.76505303489,9568416,1100921.42857143,200921.428571429,0.223246031746032,0.223246031746032,1521712.46443771,834108.689940528
90065,"2020-04-20","Single Family Residential","3629 Mimosa Dr","Los Angeles","CA",1040000,3,2,1900,5046,34.1158723,-118.2311215,58,1040000,0,-4033.55784297978,9587400,1076814.28571429,36814.2857142857,0.0353983516483516,0.0353983516483516,1488391.15847013,815844.010168718
90065,"2020-02-19","Single Family Residential","3801 Cazador St","Los Angeles","CA",1195000,3,3.5,2120,4640,34.1113921,-118.2251819,56,1195000,0,-4032.82553588472,9836800,1215557.14285714,20557.142857143,0.0172026300059773,0.0172026300059773,1680163.91317066,920961.977542832
90065,"2020-04-27","Single Family Residential","3634 Kinney St","Los Angeles","CA",940000,3,3,2065,5124,34.1148486,-118.2302535,13,940000,0,-4033.40719809212,10581060,1229471.42857143,289471.428571429,0.307948328267477,0.307948328267477,1699396.47732617,931504.080119273
90065,"2020-02-21","Single Family Residential","3118 Isabel Dr","Los Angeles","CA",799000,3,2.25,1687,5985,34.1036718,-118.2324008,95,799000,0,-4032.15899300926,10096695,1042450,243450,0.304693366708386,0.304693366708386,1440892.25387457,789808.047388814
90065,"2020-03-19","Single Family Residential","1631 Bridgeport Dr","Los Angeles","CA",1400000,3,4,2511,5875,34.1022198,-118.2261871,5,1400000,0,-4031.77541860012,14752125,1159707.14285714,-240292.857142857,-0.171637755102041,0.171637755102041,1602967.08610088,878647.449798897
90065,"2020-04-30","Single Family Residential","3910 W Point Dr","Los Angeles","CA",1070000,3,2.5,1897,4938,34.0931338,-118.213028,28,1070000,0,-4030.25258050715,9367386,990728.571428571,-79271.4285714285,-0.0740854472630174,0.0740854472630174,1369402.00898234,750621.515173207
90065,"2020-03-19","Single Family Residential","4020 Barryknoll Dr","Los Angeles","CA",1270000,3,2.75,1650,6632,34.1163861,-118.2240854,79,1270000,0,-4033.37854382577,10942800,1017100,-252900,-0.199133858267717,0.199133858267717,1405853.04946599,770601.721904324
90065,"2020-02-14","Single Family Residential","422 W Avenue 37","Los Angeles","CA",750000,4,4,1980,4124,34.0915919,-118.2143988,27,750000,0,-4030.11704059345,8165520,1055921.42857143,305921.428571429,0.407895238095238,0.407895238095238,1459512.69329823,800014.62103315
90065,"2020-04-27","Single Family Residential","4236 Panamint St","Los Angeles","CA",820000,4,3,2314,5629,34.1206768,-118.2246849,58,820000,0,-4033.90626325474,13025506,1207200,387200,0.472195121951219,0.472195121951219,1668612.5271019,914630.221888605
90065,"2020-02-11","Single Family Residential","3832 Scandia Way","Los Angeles","CA",1050000,4,3,2120,10338,34.1178019,-118.2288371,62,1050000,0,-4033.70804304517,21916560,1204078.57142857,154078.571428571,0.146741496598639,0.146741496598639,1664298.03504032,912265.284092966
90065,"2020-04-28","Single Family Residential","4231 Scandia Way","Los Angeles","CA",1350000,4,3.5,2026,4699,34.1197683,-118.2230345,7,1350000,0,-4033.74254486291,9520174,1105021.42857143,-244978.571428571,-0.181465608465608,0.181465608465608,1527379.55469709,837215.038440978
90065,"2020-05-14","Single Family Residential","4122 Palmero Dr","Los Angeles","CA",1400000,4,3,2041,5901,34.1160756,-118.2221207,65,1400000,0,-4033.27480739353,12043941,1131107.14285714,-268892.857142857,-0.192066326530612,0.192066326530612,1563435.6759989,856978.774893319
90065,"2020-05-08","Single Family Residential","2631 W Avenue 32","Glassell Park","CA",885000,6,6,2261,8360,34.110278,-118.23814,110,885000,0,-4033.13582560292,18901960,1243007.14285714,358007.142857143,0.40452784503632,0.40452784503632,1718105.77356575,941759.359576333
90066,"2020-03-11","Single Family Residential","4070 Berryman Ave","Culver City","CA",1285000,2,1,1209,5388,34.003788,-118.4182499,80,1285000,0,-4026.66906493062,6514092,1277578.57142857,-7421.42857142864,-0.00577543079488607,0.00577543079488607,1696335.10625719,1047882.48070664
